url_path,views_total,views_unique
/keptn/lifecycle-toolkit,72,57
/keptn/lifecycle-toolkit/issues,18,10
/keptn/lifecycle-toolkit/blob/main/docs/content/en/docs/implementing/add-app-awareness/index.md,15,15
/keptn/lifecycle-toolkit/blob/main/docs/content/en/docs/yaml-crd-ref/app.md,11,11
/keptn/lifecycle-toolkit/tree/main/test/integration/api-conversion,10,10
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,7,5
/keptn/lifecycle-toolkit/blob/main/README.md,4,4
/keptn/lifecycle-toolkit/pulls,4,3
/keptn/lifecycle-toolkit/actions,3,3
/keptn/lifecycle-toolkit/pull/2493/commits,3,3
