referrer,views_total,views_unique
github.com,739,53
lifecycle.keptn.sh,464,74
Google,207,34
medium.com,83,9
aperta-fons-bf53f.web.app,33,7
contribute.cncf.io,15,1
goodfirstissues.com,12,4
keptn.sh,10,4
dev-jira.dynatrace.org,7,2
usc-word-edit.officeapps.live.com,2,1
