url_path,views_total,views_unique
/keptn/lifecycle-toolkit,315,173
/keptn/lifecycle-toolkit/issues,83,26
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers,50,8
/keptn/lifecycle-toolkit/tree/main/chart,42,11
/keptn/lifecycle-toolkit/issues/3727,39,10
/keptn/lifecycle-toolkit/tree/main/metrics-operator,34,10
/keptn/lifecycle-toolkit/graphs/contributors,32,9
/keptn/lifecycle-toolkit/pulls,29,14
/keptn/lifecycle-toolkit/pull/3729,28,2
/keptn/lifecycle-toolkit/blob/main/metrics-operator/controllers/common/providers/prometheus/prometheus.go,26,7
