url_path,views_total,views_unique
/keptn/lifecycle-toolkit,189,113
/keptn/lifecycle-toolkit/releases,55,8
/keptn/lifecycle-toolkit/issues,33,15
/keptn/lifecycle-toolkit/tree/main/chart,18,5
/keptn/lifecycle-toolkit/issues/3783,14,3
/keptn/lifecycle-toolkit/issues/3920,11,4
/keptn/lifecycle-toolkit/blob/main/chart/Chart.yaml,11,3
/keptn/lifecycle-toolkit/releases/tag/keptn-v2.3.0,10,1
/keptn/lifecycle-toolkit/releases/tag/keptn-v2.5.0,9,3
/keptn/lifecycle-toolkit/compare/keptn-v2.2.0...keptn-v2.3.0,9,1
