referrer,views_total,views_unique
keptn.sh,323,93
github.com,249,44
Google,226,42
linktr.ee,20,1
cloudevents.io,16,1
youtube.com,16,1
dynatrace.com,15,1
medium.com,14,7
contribute.cncf.io,12,5
Bing,8,4
