url_path,views_total,views_unique
/keptn/lifecycle-toolkit,188,138
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,25,11
/keptn/lifecycle-toolkit/issues,21,12
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,13,7
/keptn/lifecycle-toolkit/pulls,12,8
/keptn/lifecycle-toolkit/graphs/contributors,10,7
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/base/app-post-deploy.yaml,10,6
/keptn/lifecycle-toolkit/tree/main/examples,9,7
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-2/app-pre-deploy.yaml,9,5
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-2,9,5
