referrer,views_total,views_unique
keptn.sh,42,16
github.com,29,7
Google,14,9
medium.com,3,1
dynatrace.com,2,2
cncf.io,2,2
chat.nowuse.one,1,1
plural.sh,1,1
Bing,1,1
