referrer,views_total,views_unique
github.com,347,51
keptn.sh,310,92
Google,179,44
linktr.ee,20,1
medium.com,17,8
youtube.com,16,1
cloudevents.io,16,1
dynatrace.com,15,1
contribute.cncf.io,11,4
Bing,8,4
