referrer,views_total,views_unique
keptn.sh,116,48
Google,81,32
github.com,44,19
medium.com,9,6
cncf.io,9,3
search.brave.com,6,1
com.linkedin.android,4,1
Bing,3,3
chatgpt.com,3,3
testkube.io,2,1
