referrer,views_total,views_unique
keptn.sh,434,50
Google,335,42
github.com,269,18
statics.teams.cdn.office.net,40,4
thenewstack.io,32,19
cncf.io,11,3
dt-rnd.atlassian.net,9,1
medium.com,3,3
tpx.sys.comcast.net,3,1
DuckDuckGo,2,2
