url_path,views_total,views_unique
/keptn/lifecycle-toolkit,338,153
/keptn/lifecycle-toolkit/pulls,77,5
/keptn/lifecycle-toolkit/issues,64,15
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,58,11
/keptn/lifecycle-toolkit/tree/main/chart,49,10
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,43,3
/keptn/lifecycle-toolkit/tree/main/examples,35,12
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,35,4
/keptn/lifecycle-toolkit/pull/3711,31,5
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/app-pre-deploy.yaml,25,3
