referrer,views_total,views_unique
keptn.sh,150,33
Google,107,22
github.com,13,9
chatgpt.com,7,4
medium.com,6,2
Bing,3,2
statics.teams.cdn.office.net,3,1
plural.sh,2,1
m.sogou.com,1,1
insights.linuxfoundation.org,1,1
