referrer,views_total,views_unique
Google,292,44
keptn.sh,274,59
v1.keptn.sh,153,2
github.com,131,23
medium.com,21,7
thenewstack.io,10,7
Bing,8,3
com.google.android.gm,6,5
dt-rnd.atlassian.net,5,2
contribute.cncf.io,4,3
