referrer,views_total,views_unique
keptn.sh,134,49
Google,99,26
github.com,69,19
cncf.io,18,8
chatgpt.com,12,2
medium.com,6,2
summerofcode.withgoogle.com,6,1
contribute.cncf.io,4,4
linkedin.com,4,1
cn.bing.com,2,2
