referrer,views_total,views_unique
Google,172,38
github.com,163,23
keptn.sh,127,40
statics.teams.cdn.office.net,59,6
kyverno.github.io,19,2
medium.com,13,6
cncf.io,13,5
Bing,12,4
search.brave.com,11,2
gartner.atlassian.net,8,1
