referrer,views_total,views_unique
Google,150,25
keptn.sh,126,41
github.com,54,11
cncf.io,10,6
medium.com,4,3
DuckDuckGo,4,2
docs.google.com,4,1
chatgpt.com,3,1
Bing,1,1
cloudevents.io,1,1
