referrer,views_total,views_unique
keptn.sh,44,27
github.com,44,21
Google,34,6
medium.com,7,2
chatgpt.com,3,3
search.brave.com,3,1
statics.teams.cdn.office.net,3,1
Bing,2,2
cncf.io,1,1
testkube.io,1,1
