referrer,views_total,views_unique
keptn.sh,329,65
Google,179,47
github.com,178,41
youtube.com,75,3
t.co,35,10
DuckDuckGo,23,3
cncf.io,16,8
lifecycle.keptn.sh,11,2
search.brave.com,6,2
medium.com,5,4
