url_path,views_total,views_unique
/keptn/lifecycle-toolkit,204,144
/keptn/lifecycle-toolkit/issues,44,22
/keptn/lifecycle-toolkit/pull/3906,27,12
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,13,8
/keptn/lifecycle-toolkit/blob/main/lifecycle-operator/chart/README.md,11,5
/keptn/lifecycle-toolkit/issues/3717,11,4
/keptn/lifecycle-toolkit/pulls,10,8
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/README.md,10,3
/keptn/lifecycle-toolkit/pull/3904,9,4
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,7,7
