referrer,views_total,views_unique
github.com,58,19
keptn.sh,30,21
Google,18,4
medium.com,11,4
cncf.io,6,4
chatgpt.com,3,3
statics.teams.cdn.office.net,3,1
Bing,2,2
testkube.io,1,1
