referrer,views_total,views_unique
keptn.sh,174,38
Google,72,30
github.com,52,17
cncf.io,26,8
medium.com,11,6
Bing,6,2
kubernetes.io,6,1
com.linkedin.android,3,2
blackbox.ai,2,1
dynatrace.com,1,1
