referrer,views_total,views_unique
github.com,1572,65
keptn.sh,590,78
Google,372,50
linkedin.com,41,16
medium.com,17,5
cncf.io,16,8
Bing,16,3
lifecycle.keptn.sh,16,2
costcotravel.atlassian.net,16,2
dev-jira.dynatrace.org,15,2
