referrer,views_total,views_unique
Google,55,27
keptn.sh,41,20
github.com,9,6
cncf.io,6,4
Bing,2,2
DuckDuckGo,1,1
medium.com,1,1
perplexity.ai,1,1
t.co,1,1
testkube.io,1,1
