url_path,views_total,views_unique
/keptn/lifecycle-toolkit,287,158
/keptn/lifecycle-toolkit/issues,93,26
/keptn/lifecycle-toolkit/tree/main/chart,59,14
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers,48,5
/keptn/lifecycle-toolkit/tree/main/metrics-operator,39,6
/keptn/lifecycle-toolkit/graphs/contributors,35,8
/keptn/lifecycle-toolkit/issues/3727,33,10
/keptn/lifecycle-toolkit/blob/main/chart/values.yaml,30,8
/keptn/lifecycle-toolkit/pull/3729,28,2
/keptn/lifecycle-toolkit/pulls,27,12
