referrer,views_total,views_unique
github.com,787,77
keptn.sh,246,77
Google,223,69
Bing,21,3
summerofcode.withgoogle.com,20,11
lifecycle.keptn.sh,14,2
readthedocs.org,14,2
cncf.io,12,8
docs.google.com,7,3
dynatrace.com,7,2
