referrer,views_total,views_unique
Google,277,34
github.com,170,27
keptn.sh,142,48
v1.keptn.sh,38,1
medium.com,17,4
cncf.io,6,4
dt-rnd.atlassian.net,6,3
dev.azure.com,4,2
youtube.com,2,2
yandex.kz,2,1
