url_path,views_total,views_unique
/keptn/lifecycle-toolkit,267,142
/keptn/lifecycle-toolkit/issues,62,18
/keptn/lifecycle-toolkit/pull/3741,35,3
/keptn/lifecycle-toolkit/issues/3727,29,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,25,8
/keptn/lifecycle-toolkit/pulls,22,9
/keptn/lifecycle-toolkit/tree/main/examples,21,10
/keptn/lifecycle-toolkit/tree/main/chart,19,6
/keptn/lifecycle-toolkit/blob/8eb878f908467ab9a7140694d263de0fc352f2dd/lifecycle-operator/config/samples/deployment.yaml,18,1
/keptn/lifecycle-toolkit/tree/main/examples/support/observability,17,4
