referrer,views_total,views_unique
github.com,737,80
keptn.sh,541,62
Google,301,52
medium.com,26,7
lifecycle.keptn.sh,20,3
youtube.com,16,2
Bing,14,2
contribute.cncf.io,13,4
goodfirstissues.com,13,4
keptn--3005.org.readthedocs.build,11,1
