url_path,views_total,views_unique
/keptn/lifecycle-toolkit,231,137
/keptn/lifecycle-toolkit/issues,71,19
/keptn/lifecycle-toolkit/pull/3113/files,36,4
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,34,7
/keptn/lifecycle-toolkit/issues/3121,31,7
/keptn/lifecycle-toolkit/pulls,25,8
/keptn/lifecycle-toolkit/pull/3580,25,4
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/controllers/lifecycle,23,4
/keptn/lifecycle-toolkit/commits/main,21,6
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/controllers,19,4
