referrer,views_total,views_unique
keptn.sh,472,57
github.com,254,28
Google,153,26
Bing,41,5
medium.com,18,9
cncf.io,6,4
thenewstack.io,5,4
chatgpt.com,4,2
youtube.com,3,2
DuckDuckGo,2,2
