referrer,views_total,views_unique
Google,112,33
keptn.sh,96,46
medium.com,36,6
DuckDuckGo,24,4
github.com,15,9
cncf.io,7,6
gm-sdv.atlassian.net,5,1
jobspring-prod-uploads.s3.amazonaws.com,5,1
chatgpt.com,2,2
Bing,2,1
