referrer,views_total,views_unique
github.com,94,9
keptn.sh,62,21
Google,25,15
medium.com,8,2
cncf.io,4,3
yandex.ru,2,2
search.brave.com,2,1
Bing,1,1
DuckDuckGo,1,1
git.target.com,1,1
