referrer,views_total,views_unique
github.com,309,23
keptn.sh,136,51
Google,74,36
contribute.cncf.io,11,5
com.google.android.gm,11,1
cncf.io,4,3
medium.com,4,3
statics.teams.cdn.office.net,4,2
kyverno.github.io,4,1
chatgpt.com,3,2
