referrer,views_total,views_unique
keptn.sh,131,28
Google,107,28
medium.com,15,2
cncf.io,11,5
github.com,10,7
search.brave.com,2,2
DuckDuckGo,2,2
wiki.one.int.sap,2,1
linkedin.com,2,1
v1.keptn.sh,1,1
