url_path,views_total,views_unique
/keptn/lifecycle-toolkit,87,73
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,14,4
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-1,14,3
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/base,13,2
/keptn/lifecycle-toolkit/issues,9,4
/keptn/lifecycle-toolkit/commit/b2284b48609d7a394a646f69317e679afd50437a,7,1
/keptn/lifecycle-toolkit/pulls,6,4
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/app-pre-deploy-eval.yaml,6,3
/keptn/lifecycle-toolkit/tree/main/examples/sample-app/version-2,6,2
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/version-1/appcontext.yaml,5,3
