url_path,views_total,views_unique
/keptn/lifecycle-toolkit,176,121
/keptn/lifecycle-toolkit/issues,31,20
/keptn/lifecycle-toolkit/pulls,18,13
/keptn/lifecycle-toolkit/issues/3360,11,4
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,10,6
/keptn/lifecycle-toolkit/blob/main/examples/sample-app/base/container-task.yaml,9,4
/keptn/lifecycle-toolkit/tree/main/examples,9,3
/keptn/lifecycle-toolkit/pull/3906,8,7
/keptn/lifecycle-toolkit/tree/main,8,5
/keptn/lifecycle-toolkit/blob/main/lifecycle-operator/chart/README.md,8,2
