referrer,views_total,views_unique
github.com,698,79
Google,336,59
keptn.sh,328,70
medium.com,68,10
lifecycle.keptn.sh,16,3
youtube.com,15,1
Bing,14,2
goodfirstissues.com,13,4
contribute.cncf.io,12,6
cncf.io,11,7
