referrer,views_total,views_unique
github.com,61,22
keptn.sh,40,23
Google,19,5
medium.com,11,3
cncf.io,6,4
chatgpt.com,3,3
search.brave.com,3,1
statics.teams.cdn.office.net,3,1
Bing,2,2
testkube.io,1,1
