referrer,views_total,views_unique
Google,307,42
keptn.sh,251,55
v1.keptn.sh,153,2
github.com,133,25
medium.com,20,6
com.google.android.gm,6,5
dt-rnd.atlassian.net,5,2
contribute.cncf.io,3,3
dev.azure.com,3,1
cncf.io,2,2
