referrer,views_total,views_unique
keptn.sh,132,36
Google,32,21
github.com,7,5
perplexity.ai,6,1
DuckDuckGo,5,2
medium.com,4,2
statics.teams.cdn.office.net,3,1
chatgpt.com,3,1
cncf.io,2,2
Bing,1,1
