referrer,views_total,views_unique
github.com,651,67
keptn.sh,369,77
Google,332,62
medium.com,74,10
Bing,21,2
lifecycle.keptn.sh,16,3
youtube.com,15,1
dev-jira.dynatrace.org,10,3
cncf.io,9,4
contribute.cncf.io,8,4
