referrer,views_total,views_unique
github.com,1466,60
keptn.sh,413,69
Google,337,50
dynatrace.com,52,2
linkedin.com,32,14
com.linkedin.android,25,8
lifecycle.keptn.sh,21,2
dev-jira.dynatrace.org,17,4
lnkd.in,11,3
summerofcode.withgoogle.com,11,2
