url_path,views_total,views_unique
/keptn/lifecycle-toolkit,283,151
/keptn/lifecycle-toolkit/issues,66,18
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,53,10
/keptn/lifecycle-toolkit/tree/main/examples,35,8
/keptn/lifecycle-toolkit/pull/3113/files,30,4
/keptn/lifecycle-toolkit/issues/3121,28,8
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,27,9
/keptn/lifecycle-toolkit/tree/main/examples/support,26,2
/keptn/lifecycle-toolkit/pull/3581,25,8
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator/controllers/lifecycle,25,5
