referrer,views_total,views_unique
keptn.sh,236,47
Google,216,27
github.com,36,17
chatgpt.com,8,5
cncf.io,4,4
medium.com,4,3
contribute.cncf.io,4,2
addup-team.atlassian.net,4,1
overleaf.com,3,1
in.search.yahoo.com,2,1
