time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-17 00:00:00+00:00,111.0,7.0,42,14
2024-11-18 00:00:00+00:00,36.0,5.0,64,28
2024-11-19 00:00:00+00:00,1.0,1.0,53,21
2024-11-20 00:00:00+00:00,51.0,10.0,74,24
2024-11-21 00:00:00+00:00,26.0,10.0,112,33
2024-11-22 00:00:00+00:00,10.0,6.0,107,29
2024-11-23 00:00:00+00:00,11.0,8.0,22,8
2024-11-24 00:00:00+00:00,50.0,6.0,32,10
2024-11-25 00:00:00+00:00,266.0,11.0,150,31
2024-11-26 00:00:00+00:00,197.0,15.0,147,30
2024-11-27 00:00:00+00:00,14.0,6.0,159,28
2024-11-28 00:00:00+00:00,33.0,6.0,53,25
2024-11-29 00:00:00+00:00,6.0,4.0,51,19
2024-11-30 00:00:00+00:00,,,24,13
