referrer,views_total,views_unique
github.com,279,22
keptn.sh,241,59
Google,212,40
cncf.io,5,4
Bing,5,3
yandex.com.tr,4,3
goodfirstissues.com,2,2
medium.com,2,2
summerofcode.withgoogle.com,1,1
DuckDuckGo,1,1
