referrer,views_total,views_unique
keptn.sh,501,53
Google,301,40
github.com,115,20
cncf.io,27,7
medium.com,13,7
contribute.cncf.io,11,5
assetstore.unity.com,6,1
Bing,5,4
goodfirstissues.com,4,2
DuckDuckGo,3,2
