url_path,views_total,views_unique
/keptn/lifecycle-toolkit,195,134
/keptn/lifecycle-toolkit/tree/main/metrics-operator,42,12
/keptn/lifecycle-toolkit/issues,26,13
/keptn/lifecycle-toolkit/issues/3727,24,10
/keptn/lifecycle-toolkit/tree/main,22,5
/keptn/lifecycle-toolkit/pull/3741,21,10
/keptn/lifecycle-toolkit/pulls,17,10
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers,14,6
/keptn/lifecycle-toolkit/tree/main/chart,14,5
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,12,6
