referrer,views_total,views_unique
keptn.sh,133,47
Google,125,32
github.com,117,19
medium.com,27,3
chatgpt.com,7,5
contribute.cncf.io,7,2
cncf.io,6,6
t.co,5,1
com.linkedin.android,4,4
search.brave.com,4,3
