url_path,views_total,views_unique
/keptn/lifecycle-toolkit,141,94
/keptn/lifecycle-toolkit/issues,22,14
/keptn/lifecycle-toolkit/pulls,10,6
/keptn/lifecycle-toolkit/graphs/contributors,9,5
/keptn/lifecycle-toolkit/tree/main/examples/sample-app,8,6
/keptn/lifecycle-toolkit/tree/main/dashboards/grafana,8,3
/keptn/lifecycle-toolkit/pull/3871,7,2
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,5,5
/keptn/lifecycle-toolkit/tree/main/examples,5,5
/keptn/lifecycle-toolkit/tree/main/chart,5,4
