referrer,views_total,views_unique
keptn.sh,435,67
Google,306,48
github.com,211,39
youtube.com,71,2
t.co,33,9
medium.com,9,6
lifecycle.keptn.sh,7,3
contribute.cncf.io,7,2
cncf.io,5,3
search.brave.com,5,2
