time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-03 00:00:00+00:00,171.0,59.0,8,6
2025-08-04 00:00:00+00:00,165.0,63.0,39,10
2025-08-05 00:00:00+00:00,170.0,79.0,28,18
2025-08-06 00:00:00+00:00,508.0,120.0,49,17
2025-08-07 00:00:00+00:00,256.0,90.0,24,16
2025-08-08 00:00:00+00:00,219.0,89.0,24,11
2025-08-09 00:00:00+00:00,177.0,85.0,3,3
2025-08-10 00:00:00+00:00,460.0,105.0,11,5
2025-08-11 00:00:00+00:00,198.0,81.0,20,12
2025-08-12 00:00:00+00:00,100.0,56.0,26,16
2025-08-13 00:00:00+00:00,148.0,66.0,34,15
2025-08-14 00:00:00+00:00,23.0,20.0,11,9
2025-08-15 00:00:00+00:00,,,47,15
2025-08-16 00:00:00+00:00,,,7,7
