referrer,views_total,views_unique
github.com,756,77
keptn.sh,246,78
Google,226,70
Bing,21,3
summerofcode.withgoogle.com,19,10
lifecycle.keptn.sh,16,2
readthedocs.org,14,2
cncf.io,11,7
dynatrace.com,8,3
com.linkedin.android,6,2
