referrer,views_total,views_unique
Google,169,31
keptn.sh,126,46
github.com,17,8
cncf.io,11,7
medium.com,5,4
jobspring-prod-uploads.s3.amazonaws.com,5,1
gm-sdv.atlassian.net,5,1
DuckDuckGo,3,1
search.brave.com,2,1
Bing,1,1
