referrer,views_total,views_unique
Google,271,36
github.com,167,30
keptn.sh,160,43
cncf.io,9,7
m.sogou.com,2,1
yandex.kz,2,1
goodfirstissues.com,1,1
DuckDuckGo,1,1
summerofcode.withgoogle.com,1,1
contribute.cncf.io,1,1
