referrer,views_total,views_unique
keptn.sh,119,32
Google,47,21
github.com,37,10
kyverno.github.io,15,1
cncf.io,13,5
contribute.cncf.io,3,3
cloudnativenow.com,2,2
medium.com,2,1
Bing,2,1
dynatrace.com,1,1
