url_path,views_total,views_unique
/keptn/lifecycle-toolkit,200,138
/keptn/lifecycle-toolkit/tree/main/metrics-operator,42,12
/keptn/lifecycle-toolkit/issues,23,13
/keptn/lifecycle-toolkit/tree/main,22,5
/keptn/lifecycle-toolkit/issues/3727,21,8
/keptn/lifecycle-toolkit/pull/3741,19,9
/keptn/lifecycle-toolkit/pulls,16,9
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers,14,6
/keptn/lifecycle-toolkit/tree/main/chart,14,5
/keptn/lifecycle-toolkit/tree/main/lifecycle-operator,11,5
