url_path,views_total,views_unique
/keptn/lifecycle-toolkit,296,158
/keptn/lifecycle-toolkit/issues,91,28
/keptn/lifecycle-toolkit/tree/main/chart,52,11
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers,48,5
/keptn/lifecycle-toolkit/tree/main/metrics-operator,36,6
/keptn/lifecycle-toolkit/issues/3727,34,10
/keptn/lifecycle-toolkit/graphs/contributors,32,9
/keptn/lifecycle-toolkit/pull/3729,28,2
/keptn/lifecycle-toolkit/pulls,27,13
/keptn/lifecycle-toolkit/tree/main/metrics-operator/controllers/common/providers/prometheus,25,3
