referrer,views_total,views_unique
keptn.sh,176,51
github.com,138,26
Google,103,21
medium.com,34,7
cncf.io,20,13
contribute.cncf.io,6,2
wiki.fisglobal.com,4,2
youtube.com,2,1
linkedin.com,1,1
com.google.android.gm,1,1
