url_path,views_total,views_unique
/keptn/lifecycle-toolkit,55,41
/keptn/lifecycle-toolkit/issues,21,16
/keptn/lifecycle-toolkit/blob/main/docs/content/en/docs/implementing/add-app-awareness/index.md,15,15
/keptn/lifecycle-toolkit/blob/main/docs/content/en/docs/yaml-crd-ref/app.md,12,12
/keptn/lifecycle-toolkit/tree/main/test/integration/api-conversion,7,7
/keptn/lifecycle-toolkit/blob/main/assets/operator-maturity.jpg,6,4
/keptn/lifecycle-toolkit/pulls,5,4
/keptn/lifecycle-toolkit/pull/3291,4,3
/keptn/lifecycle-toolkit/tree/main/examples,4,3
/keptn/lifecycle-toolkit/discussions,4,2
