referrer,views_total,views_unique
keptn.sh,151,37
Google,137,37
github.com,67,18
DuckDuckGo,47,2
chatgpt.com,18,9
statics.teams.cdn.office.net,15,5
medium.com,9,2
kyverno.github.io,7,1
Bing,6,2
testkube.io,4,3
