time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-23 00:00:00+00:00,10,5,32,8
2024-06-24 00:00:00+00:00,402,13,260,24
2024-06-25 00:00:00+00:00,18,3,266,24
2024-06-26 00:00:00+00:00,1281,15,323,33
2024-06-27 00:00:00+00:00,1349,23,319,27
2024-06-28 00:00:00+00:00,60,7,22,14
2024-06-29 00:00:00+00:00,33,6,2,2
2024-06-30 00:00:00+00:00,2,2,13,9
2024-07-01 00:00:00+00:00,311,11,205,22
2024-07-02 00:00:00+00:00,2,2,102,30
2024-07-03 00:00:00+00:00,9,4,115,29
2024-07-04 00:00:00+00:00,297,8,164,19
2024-07-05 00:00:00+00:00,35,7,267,17
2024-07-06 00:00:00+00:00,24,6,212,8
