referrer,views_total,views_unique
github.com,1723,67
keptn.sh,813,100
Google,475,64
linkedin.com,39,14
Bing,28,6
medium.com,25,7
cncf.io,18,8
costcotravel.atlassian.net,16,2
dev-jira.dynatrace.org,14,2
landscape.cncf.io,11,9
