referrer,views_total,views_unique
keptn.sh,370,77
github.com,294,68
Google,219,60
medium.com,72,9
youtube.com,23,3
summerofcode.withgoogle.com,15,8
lifecycle.keptn.sh,14,3
Bing,10,1
teams.internal.dynatrace.com,8,1
cncf.io,6,6
